"customer_id","product_id","product_variant_sku","product_title","product_variant_id","products_bought_together_ids","products_bought_together_titles","order_id","order_day","orders","gross_sales","net_sales","total_sales"
"7751136739551","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940040368351","2025-01-04",1,"23","23","23"
"7750144622815","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607]","['Starter Set','Bottle Hanger - Matte Grey']","5939346538719","2025-01-04",1,"46","36.8","36.8"
"7742554603743","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939522601183","2025-01-04",1,"23","18.4","18.4"
"7554670002399","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[8756124614879]","['Feminine Wipe Gel']","5938958794975","2025-01-04",1,"12.8","12.8","12.8"
"6491877769439","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8727325376735]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5939425149151","2025-01-04",1,"43","34.4","34.4"
"7749992775903","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735,8761174556895]","['Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5939211403487","2025-01-04",1,"23","23","23"
"7750348407007","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939548422367","2025-01-04",1,"23","18.4","18.4"
"7618784526559","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5939264553183","2025-01-04",1,"53","53","53"
"7750235619551","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939431538911","2025-01-04",1,"23","23","25.48"
"7750088327391","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[6691828170829,8667880849631,8668010512607,8727325376735,8795366523103]","['Family Bundle','Pocket Kit','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Cleanse Essentials Kit']","5939312099551","2025-01-04",1,"23","18.4","18.4"
"7549945839839","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5938958729439","2025-01-04",1,"12.8","12.8","12.8"
"7750444974303","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,7728232333535,8668010512607]","['Starter Set','Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5939658064095","2025-01-04",1,"23","18.4","18.4"
"7750377537759","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939582632159","2025-01-04",1,"23","23","24.52"
"7750045827295","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939257508063","2025-01-04",1,"23","18.4","20.14"
"7747199926495","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939404243167","2025-01-04",1,"23","18.4","19.41"
"6894955462879","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535]","['Happy Peaches Bundle']","5939832357087","2025-01-04",1,"43","43","46.98"
"7750352830687","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8779281039583]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Baby & Kids Wipe Gel']","5939553632479","2025-01-04",1,"43","43","43"
"7750051004639","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939271631071","2025-01-04",1,"23","18.4","18.4"
"7750088327391","6691828170829",NULL,"Family Bundle","39520290340941","[6691828170829,8667880849631,8668010512607,8727325376735,8795366523103]","['Family Bundle','Pocket Kit','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Cleanse Essentials Kit']","5939312099551","2025-01-04",1,"53","42.4","42.4"
"7749544476895","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5939377438943","2025-01-04",1,"23","18.4","18.4"
"7749992775903","8761174556895",NULL,"Baby & Kids Wipe Gel - Starter Set","46203389477087","[8727325376735,8761174556895]","['Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5939211403487","2025-01-04",1,"23","23","23"
"7750652592351","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939882819807","2025-01-04",1,"23","23","23"
"7749758255327","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939022430431","2025-01-04",1,"23","18.4","18.4"
"7750088327391","8795366523103",NULL,"Cleanse Essentials Kit","46293889548511","[6691828170829,8667880849631,8668010512607,8727325376735,8795366523103]","['Family Bundle','Pocket Kit','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Cleanse Essentials Kit']","5939312099551","2025-01-04",1,"43","34.4","34.4"
"7750303285471","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5939502022879","2025-01-04",1,"23","18.4","18.4"
"7489490649311","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5939728941279","2025-01-04",1,"43","43","46.12"
"7750626672863","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939856376031","2025-01-04",1,"23","19.55","19.55"
"7750170149087","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939367182559","2025-01-04",1,"23","23","23"
"7750136561887","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829]","['Family Bundle']","5939343032543","2025-01-04",1,"53","42.4","45.68"
"7750036979935","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939247022303","2025-01-04",1,"23","23","23"
"7750004768991","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5939221528799","2025-01-04",1,"23","23","23"
"7750352830687","8779281039583",NULL,"Baby & Kids Wipe Gel","46253211615455","[7728232333535,8668010512607,8779281039583]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Baby & Kids Wipe Gel']","5939553632479","2025-01-04",1,"16","16","16"
"7646498980063","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5938958762207","2025-01-04",1,"12.8","12.8","12.8"
"7752150024415","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829,7728232333535,8393368961247,8668010512607,8727325376735,8756124614879]","['Family Bundle','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5940875231455","2025-01-05",1,"53","42.4","42.4"
"7751740195039","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940520354015","2025-01-05",1,"23","23","23"
"7752022884575","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940856750303","2025-01-05",1,"23","18.4","18.4"
"7752150024415","8393368961247",NULL,"Bottle Hanger - Matte Grey","45095717208287","[6691828170829,7728232333535,8393368961247,8668010512607,8727325376735,8756124614879]","['Family Bundle','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5940875231455","2025-01-05",1,"4","3.2","3.2"
"7678559650015","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5940593492191","2025-01-05",1,"12.8","12.8","13.85"
"7683225878751","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941313765599","2025-01-05",1,"23","0","0"
"7608339661023","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5941115420895","2025-01-05",1,"12.8","12.8","12.8"
"7752441987295","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941124268255","2025-01-05",1,"23","23","23"
"7752150024415","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[6691828170829,7728232333535,8393368961247,8668010512607,8727325376735,8756124614879]","['Family Bundle','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5940875231455","2025-01-05",1,"23","18.4","18.4"
"7752150024415","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[6691828170829,7728232333535,8393368961247,8668010512607,8727325376735,8756124614879]","['Family Bundle','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5940875231455","2025-01-05",1,"43","34.4","34.4"
"7752252686559","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940944896223","2025-01-05",1,"23","23","23"
"7678559650015","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5940593492191","2025-01-05",1,"23","18.4","19.91"
"7752145043679","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940844757215","2025-01-05",1,"23","18.4","18.4"
"7752226504927","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940949975263","2025-01-05",1,"23","18.4","18.4"
"8127790383327","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4343002431565,7728232333535]","['Starter Set','Happy Peaches Bundle']","6227703890143","2025-07-24",1,"43","34.4","34.4"
"7752121909471","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940832862431","2025-01-05",1,"23","18.4","18.4"
"7752462565599","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[8756124614879]","['Feminine Wipe Gel']","5941148057823","2025-01-05",1,"12.8","12.8","13.92"
"7752300789983","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5940991656159","2025-01-05",1,"23","18.4","20.14"
"7752537637087","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[8756124614879]","['Feminine Wipe Gel']","5941208940767","2025-01-05",1,"16","12.8","13.69"
"7752536129759","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5941205467359","2025-01-05",1,"23","23","23"
"7752170373343","4448677003341","Wip25oz","Toilet Paper Gel","39303493156941","[4448677003341]","['Toilet Paper Gel']","5940874805471","2025-01-05",1,"24.32","24.32","24.32"
"7751974322399","4911690219597","Wip320mBlu","Pocket Trio","33282681602125","[4343002431565,4911690219597,8668010512607]","['Starter Set','Pocket Trio','Bottle Hanger - Matte Grey']","5940880933087","2025-01-05",1,"19","15.2","15.2"
"7706421264607","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940745634015","2025-01-05",1,"23","18.4","18.4"
"7751780860127","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829,8667880849631,8668010512607,8727325376735]","['Family Bundle','Pocket Kit','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940566032607","2025-01-05",1,"53","53","53"
"7632421814495",NULL,NULL,NULL,NULL,"[4448677003341]","['Toilet Paper Gel']","5925446222047","2025-01-05",0,"0","-12.8","-12.8"
"6975457099999","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5941299380447","2025-01-05",1,"23","18.4","20.23"
"7751196836063","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5940237992159","2025-01-05",1,"23","18.4","20.1"
"7751916552415","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940679999711","2025-01-05",1,"23","18.4","18.4"
"7751740195039","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940520354015","2025-01-05",1,"23","23","23"
"7752298299615","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607]","['Starter Set','Bottle Hanger - Matte Grey']","5940989362399","2025-01-05",1,"46","36.8","36.8"
"7618443378911","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5941320614111","2025-01-05",1,"16","13.6","13.6"
"7752351121631","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941038350559","2025-01-05",1,"23","18.4","18.4"
"7752258060511","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940952629471","2025-01-05",1,"23","18.4","18.4"
"7522073575647","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941041103071","2025-01-05",1,"23","18.4","18.4"
"7752269234399","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5940961280223","2025-01-05",1,"12.8","12.8","12.8"
"7752187576543","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5940891484383","2025-01-05",1,"16","12.8","12.8"
"7752572272863","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941234827487","2025-01-05",1,"23","18.4","18.4"
"7751891091679","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5940963901663","2025-01-05",1,"23","18.4","18.4"
"7740563161311","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940861534431","2025-01-05",1,"23","18.4","18.4"
"7751780860127","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[6691828170829,8667880849631,8668010512607,8727325376735]","['Family Bundle','Pocket Kit','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940566032607","2025-01-05",1,"23","23","23"
"7752150024415","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[6691828170829,7728232333535,8393368961247,8668010512607,8727325376735,8756124614879]","['Family Bundle','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5940875231455","2025-01-05",1,"12.8","12.8","12.8"
"7601434067167","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941326217439","2025-01-05",1,"23","18.4","20.14"
"7752200683743","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940902527199","2025-01-05",1,"23","18.4","18.4"
"7752118108383","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940836696287","2025-01-05",1,"23","18.4","18.4"
"7751900004575","8795366523103",NULL,"Cleanse Essentials Kit","46293889548511","[8795366523103]","['Cleanse Essentials Kit']","5940665581791","2025-01-05",1,"43","34.4","37.76"
"7751765623007","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940541161695","2025-01-05",1,"23","23","25.14"
"7751974322399","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,4911690219597,8668010512607]","['Starter Set','Pocket Trio','Bottle Hanger - Matte Grey']","5940880933087","2025-01-05",1,"23","18.4","18.4"
"7751419396319","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940272005343","2025-01-05",1,"23","18.4","18.4"
"7751684980959","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940509376735","2025-01-05",1,"23","18.4","18.4"
"7752536129759","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5941205467359","2025-01-05",1,"23","23","23"
"7729738940639","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940536606943","2025-01-05",1,"23","23","23"
"7752151662815","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940848296159","2025-01-05",1,"23","23","23"
"7752300789983","4448677003341","Wip25oz","Toilet Paper Gel","39303493156941","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5940991656159","2025-01-05",1,"30.4","24.32","26.63"
"7752706097375","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5941348434143","2025-01-05",1,"53","42.4","42.4"
"7752226504927","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940949975263","2025-01-05",1,"23","18.4","18.4"
"7740563161311","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5940861534431","2025-01-05",1,"46","36.8","36.8"
"7752155168991","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5940856619231","2025-01-05",1,"23","23","23"
"5411689234509","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942389407967","2025-01-06",1,"23","0","0"
"7674251247839","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8668010512607,8727325376735,8756124614879,8761174556895]","['Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel','Baby & Kids Wipe Gel - Starter Set']","5942044623071","2025-01-06",1,"23","23","23"
"7753844359391","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[8756124614879]","['Feminine Wipe Gel']","5942262890719","2025-01-06",1,"16","12.8","12.8"
"6411194695903","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5942549905631","2025-01-06",1,"12.8","12.8","14.02"
"7754034479327","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942477488351","2025-01-06",1,"23","18.4","18.4"
"7753560260831","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5942070444255","2025-01-06",1,"23","18.4","18.4"
"7753526837471","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5942038462687","2025-01-06",1,"23","18.4","18.4"
"7753147252959","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941687025887","2025-01-06",1,"23","23","23"
"7412567703775","8761174556895",NULL,"Baby & Kids Wipe Gel - Starter Set","46203389477087","[4343002431565,8668010512607,8727325376735,8761174556895]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5942597583071","2025-01-06",1,"23","18.4","18.4"
"7754076848351","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942518153439","2025-01-06",1,"23","18.4","18.4"
"7674251247839","8761174556895",NULL,"Baby & Kids Wipe Gel - Starter Set","46203389477087","[8668010512607,8727325376735,8756124614879,8761174556895]","['Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel','Baby & Kids Wipe Gel - Starter Set']","5942044623071","2025-01-06",1,"23","23","23"
"7753967730911","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942482895071","2025-01-06",1,"23","18.4","18.4"
"7753274228959","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4911690219597,7728232333535,8668010512607]","['Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5941820817631","2025-01-06",1,"43","34.4","34.4"
"7754021241055","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8668010512607,8727325376735,8761174556895]","['Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5942470443231","2025-01-06",1,"23","23","23"
"6494758306015","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[7728232333535,8727325376735,8756124614879]","['Happy Peaches Bundle','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5942111011039","2025-01-06",1,"32","26.32","26.32"
"7754189340895","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942616752351","2025-01-06",1,"23","18.4","18.4"
"7754026418399","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942471131359","2025-01-06",1,"23","18.4","18.4"
"7753061171423","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607]","['Starter Set','Bottle Hanger - Matte Grey']","5941614706911","2025-01-06",1,"46","36.8","36.8"
"7753233596639","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941770289375","2025-01-06",1,"23","18.4","20.2"
"7459905011935","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5942200107231","2025-01-06",1,"16","16","17.16"
"7754080616671","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942517072095","2025-01-06",1,"23","18.4","18.4"
"7753827057887","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5942245490911","2025-01-06",1,"16","16","16"
"7754039754975","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5942488793311","2025-01-06",1,"46","36.8","40.3"
"6494758306015","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[7728232333535,8727325376735,8756124614879]","['Happy Peaches Bundle','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5942111011039","2025-01-06",1,"23","18.92","18.92"
"7754094739679","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5942529851615","2025-01-06",1,"23","18.4","18.4"
"7752609759455","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4343002431565,4448677003341,8668010512607,8727325376735,8756124614879]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5941943632095","2025-01-06",1,"16","12.8","12.8"
"7754039754975","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5942488793311","2025-01-06",1,"23","18.4","20.14"
"7754094739679","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5942529851615","2025-01-06",1,"23","18.4","18.4"
"7752609759455","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,4448677003341,8668010512607,8727325376735,8756124614879]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5941943632095","2025-01-06",1,"23","18.4","18.4"
"6494758306015","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8727325376735,8756124614879]","['Happy Peaches Bundle','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5942111011039","2025-01-06",1,"86","70.76","70.76"
"7753514811615","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5942024339679","2025-01-06",1,"23","18.4","18.4"
"7406356660447","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942141223135","2025-01-06",1,"23","18.4","18.4"
"7752609759455","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,4448677003341,8668010512607,8727325376735,8756124614879]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5941943632095","2025-01-06",1,"23","18.4","18.4"
"7753611116767","6691828170829",NULL,"Family Bundle","39556046651469","[4343002431565,6691828170829,8668010512607]","['Starter Set','Family Bundle','Bottle Hanger - Matte Grey']","5942116876511","2025-01-06",1,"53","45.05","45.05"
"7753950232799","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5942384787679","2025-01-06",1,"23","18.4","18.4"
"7753526837471","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5942038462687","2025-01-06",1,"16","12.8","12.8"
"7753846718687","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5942264922335","2025-01-06",1,"23","18.4","18.4"
"2901958361165","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5942309093599","2025-01-06",1,"12.8","0","0"
"7412567703775","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735,8761174556895]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5942597583071","2025-01-06",1,"23","18.4","18.4"
"7433676325087","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8727325376735]","['Starter Set','Feminine Wipe Gel - Starter Set']","5941874491615","2025-01-06",1,"23","23","23"
"7753687040223","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735,8761174556895]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5942203678943","2025-01-06",1,"23","18.4","18.4"
"7753051308255","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5941601108191","2025-01-06",1,"23","23","23"
"7412567703775","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735,8761174556895]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Baby & Kids Wipe Gel - Starter Set']","5942597583071","2025-01-06",1,"23","18.4","18.4"
